
These predictions were generated by MoorDyn (v2.0.02023-09-18) on 30-Sep-2024 at 16:57:35.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   10.7650   9.4276706E+05   1.6464145E+06   9.3033212E+05   7.4953050E+05   1.4396758E+06   7.3621650E+05
   10.7700   9.4261812E+05   1.6468400E+06   9.3014150E+05   7.4936456E+05   1.4401546E+06   7.3599000E+05
   10.7750   9.4246900E+05   1.6472655E+06   9.2995244E+05   7.4919919E+05   1.4406326E+06   7.3576562E+05
   10.7800   9.4231962E+05   1.6476910E+06   9.2976494E+05   7.4903431E+05   1.4411098E+06   7.3554350E+05
   10.7850   9.4216994E+05   1.6481166E+06   9.2957900E+05   7.4887000E+05   1.4415859E+06   7.3532350E+05
   10.7900   9.4202006E+05   1.6485421E+06   9.2939469E+05   7.4870619E+05   1.4420612E+06   7.3510569E+05
   10.7950   9.4186981E+05   1.6489678E+06   9.2921194E+05   7.4854294E+05   1.4425356E+06   7.3489006E+05
   10.8000   9.4171938E+05   1.6493932E+06   9.2903081E+05   7.4838012E+05   1.4430091E+06   7.3467669E+05
   10.8050   9.4156869E+05   1.6498186E+06   9.2885144E+05   7.4821788E+05   1.4434818E+06   7.3446550E+05
   10.8100   9.4141812E+05   1.6502432E+06   9.2867412E+05   7.4805612E+05   1.4439535E+06   7.3425656E+05
   10.8150   9.4126738E+05   1.6506676E+06   9.2849856E+05   7.4789494E+05   1.4444242E+06   7.3404994E+05
   10.8200   9.4111675E+05   1.6510911E+06   9.2832512E+05   7.4773425E+05   1.4448941E+06   7.3384556E+05
   10.8250   9.4096625E+05   1.6515140E+06   9.2815369E+05   7.4757406E+05   1.4453631E+06   7.3364350E+05
   10.8300   9.4081581E+05   1.6519360E+06   9.2798438E+05   7.4741444E+05   1.4458310E+06   7.3344375E+05
   10.8350   9.4066569E+05   1.6523570E+06   9.2781725E+05   7.4725544E+05   1.4462978E+06   7.3324644E+05
   10.8400   9.4051575E+05   1.6527769E+06   9.2765238E+05   7.4709694E+05   1.4467636E+06   7.3305150E+05
   10.8450   9.4036625E+05   1.6531954E+06   9.2748981E+05   7.4693906E+05   1.4472281E+06   7.3285900E+05
   10.8500   9.4021712E+05   1.6536125E+06   9.2732962E+05   7.4678181E+05   1.4476916E+06   7.3266900E+05
   10.8550   9.4006856E+05   1.6540280E+06   9.2717188E+05   7.4662525E+05   1.4481538E+06   7.3248156E+05
   10.8600   9.3992056E+05   1.6544419E+06   9.2701662E+05   7.4646931E+05   1.4486146E+06   7.3229669E+05
   10.8650   9.3977325E+05   1.6548538E+06   9.2686400E+05   7.4631412E+05   1.4490740E+06   7.3211444E+05
   10.8700   9.3962669E+05   1.6552638E+06   9.2671394E+05   7.4615969E+05   1.4495320E+06   7.3193481E+05
   10.8750   9.3948088E+05   1.6556715E+06   9.2656656E+05   7.4600594E+05   1.4499884E+06   7.3175794E+05
   10.8800   9.3933594E+05   1.6560771E+06   9.2642194E+05   7.4585306E+05   1.4504431E+06   7.3158388E+05
   10.8850   9.3919194E+05   1.6564805E+06   9.2628000E+05   7.4570106E+05   1.4508961E+06   7.3141256E+05
   10.8900   9.3904888E+05   1.6568815E+06   9.2614088E+05   7.4554988E+05   1.4513474E+06   7.3124412E+05
   10.8950   9.3890681E+05   1.6572800E+06   9.2600450E+05   7.4539962E+05   1.4517968E+06   7.3107862E+05
   10.9000   9.3876581E+05   1.6576760E+06   9.2587100E+05   7.4525038E+05   1.4522442E+06   7.3091606E+05
   10.9050   9.3862594E+05   1.6580694E+06   9.2574031E+05   7.4510206E+05   1.4526896E+06   7.3075644E+05
   10.9100   9.3848712E+05   1.6584601E+06   9.2561250E+05   7.4495481E+05   1.4531329E+06   7.3059994E+05
   10.9150   9.3834944E+05   1.6588484E+06   9.2548744E+05   7.4480856E+05   1.4535739E+06   7.3044644E+05
   10.9200   9.3821294E+05   1.6592340E+06   9.2536525E+05   7.4466344E+05   1.4540128E+06   7.3029606E+05
   10.9250   9.3807756E+05   1.6596170E+06   9.2524581E+05   7.4451944E+05   1.4544492E+06   7.3014888E+05
   10.9300   9.3794325E+05   1.6599975E+06   9.2512912E+05   7.4437650E+05   1.4548834E+06   7.3000475E+05
   10.9350   9.3781019E+05   1.6603755E+06   9.2501519E+05   7.4423481E+05   1.4553151E+06   7.2986388E+05
   10.9400   9.3767819E+05   1.6607509E+06   9.2490394E+05   7.4409419E+05   1.4557445E+06   7.2972619E+05
   10.9450   9.3754731E+05   1.6611240E+06   9.2479531E+05   7.4395481E+05   1.4561712E+06   7.2959175E+05
   10.9500   9.3741744E+05   1.6614948E+06   9.2468919E+05   7.4381662E+05   1.4565955E+06   7.2946050E+05
   10.9550   9.3728869E+05   1.6618632E+06   9.2458569E+05   7.4367962E+05   1.4570172E+06   7.2933250E+05
   10.9600   9.3716094E+05   1.6622296E+06   9.2448456E+05   7.4354388E+05   1.4574365E+06   7.2920769E+05
   10.9650   9.3703412E+05   1.6625939E+06   9.2438581E+05   7.4340925E+05   1.4578531E+06   7.2908612E+05
   10.9700   9.3690831E+05   1.6629562E+06   9.2428944E+05   7.4327581E+05   1.4582671E+06   7.2896781E+05
   10.9750   9.3678331E+05   1.6633168E+06   9.2419525E+05   7.4314356E+05   1.4586788E+06   7.2885269E+05
   10.9800   9.3665919E+05   1.6636755E+06   9.2410331E+05   7.4301250E+05   1.4590878E+06   7.2874075E+05
   10.9850   9.3653588E+05   1.6640328E+06   9.2401344E+05   7.4288256E+05   1.4594942E+06   7.2863200E+05
   10.9900   9.3641319E+05   1.6643885E+06   9.2392562E+05   7.4275369E+05   1.4598984E+06   7.2852638E+05
   10.9950   9.3629125E+05   1.6647429E+06   9.2383975E+05   7.4262594E+05   1.4603000E+06   7.2842394E+05
   11.0000   9.3616994E+05   1.6650960E+06   9.2375588E+05   7.4249925E+05   1.4606991E+06   7.2832456E+05
   11.0050   9.3604925E+05   1.6654480E+06   9.2367381E+05   7.4237356E+05   1.4610961E+06   7.2822825E+05
   11.0100   9.3592938E+05   1.6657984E+06   9.2359388E+05   7.4224888E+05   1.4614906E+06   7.2813500E+05
   11.0150   9.3581000E+05   1.6661476E+06   9.2351575E+05   7.4212512E+05   1.4618830E+06   7.2804475E+05
   11.0200   9.3569138E+05   1.6664958E+06   9.2343962E+05   7.4200231E+05   1.4622731E+06   7.2795750E+05
   11.0250   9.3557331E+05   1.6668426E+06   9.2336538E+05   7.4188038E+05   1.4626611E+06   7.2787319E+05
   11.0300   9.3545581E+05   1.6671885E+06   9.2329294E+05   7.4175931E+05   1.4630469E+06   7.2779175E+05
   11.0350   9.3533888E+05   1.6675332E+06   9.2322238E+05   7.4163906E+05   1.4634308E+06   7.2771325E+05
   11.0400   9.3522250E+05   1.6678769E+06   9.2315369E+05   7.4151956E+05   1.4638125E+06   7.2763762E+05
   11.0450   9.3510662E+05   1.6682194E+06   9.2308688E+05   7.4140081E+05   1.4641922E+06   7.2756481E+05
   11.0500   9.3499144E+05   1.6685608E+06   9.2302194E+05   7.4128275E+05   1.4645701E+06   7.2749481E+05
   11.0550   9.3487675E+05   1.6689009E+06   9.2295894E+05   7.4116538E+05   1.4649461E+06   7.2742756E+05
   11.0600   9.3476275E+05   1.6692398E+06   9.2289788E+05   7.4104869E+05   1.4653201E+06   7.2736312E+05
   11.0650   9.3464938E+05   1.6695772E+06   9.2283881E+05   7.4093262E+05   1.4656922E+06   7.2730144E+05
   11.0700   9.3453675E+05   1.6699132E+06   9.2278175E+05   7.4081725E+05   1.4660626E+06   7.2724244E+05
   11.0750   9.3442488E+05   1.6702478E+06   9.2272681E+05   7.4070244E+05   1.4664311E+06   7.2718619E+05
   11.0800   9.3431381E+05   1.6705806E+06   9.2267394E+05   7.4058819E+05   1.4667978E+06   7.2713262E+05
   11.0850   9.3420362E+05   1.6709116E+06   9.2262319E+05   7.4047462E+05   1.4671625E+06   7.2708181E+05
   11.0900   9.3409431E+05   1.6712408E+06   9.2257469E+05   7.4036156E+05   1.4675254E+06   7.2703369E+05
   11.0950   9.3398606E+05   1.6715679E+06   9.2252844E+05   7.4024919E+05   1.4678864E+06   7.2698825E+05
   11.1000   9.3387888E+05   1.6718929E+06   9.2248450E+05   7.4013738E+05   1.4682454E+06   7.2694550E+05
   11.1050   9.3377288E+05   1.6722155E+06   9.2244294E+05   7.4002619E+05   1.4686025E+06   7.2690550E+05
   11.1100   9.3366806E+05   1.6725358E+06   9.2240375E+05   7.3991562E+05   1.4689575E+06   7.2686819E+05
   11.1150   9.3356450E+05   1.6728535E+06   9.2236700E+05   7.3980575E+05   1.4693105E+06   7.2683356E+05
   11.1200   9.3346231E+05   1.6731686E+06   9.2233275E+05   7.3969650E+05   1.4696614E+06   7.2680175E+05
   11.1250   9.3336150E+05   1.6734810E+06   9.2230100E+05   7.3958800E+05   1.4700101E+06   7.2677262E+05
   11.1300   9.3326219E+05   1.6737906E+06   9.2227175E+05   7.3948025E+05   1.4703566E+06   7.2674631E+05
   11.1350   9.3316444E+05   1.6740972E+06   9.2224506E+05   7.3937325E+05   1.4707009E+06   7.2672269E+05
   11.1400   9.3306819E+05   1.6744009E+06   9.2222094E+05   7.3926706E+05   1.4710428E+06   7.2670188E+05
   11.1450   9.3297362E+05   1.6747014E+06   9.2219944E+05   7.3916169E+05   1.4713821E+06   7.2668388E+05
   11.1500   9.3288075E+05   1.6749988E+06   9.2218056E+05   7.3905719E+05   1.4717190E+06   7.2666869E+05
   11.1550   9.3278950E+05   1.6752930E+06   9.2216425E+05   7.3895356E+05   1.4720534E+06   7.2665631E+05
   11.1600   9.3270000E+05   1.6755840E+06   9.2215056E+05   7.3885094E+05   1.4723851E+06   7.2664669E+05
   11.1650   9.3261225E+05   1.6758718E+06   9.2213944E+05   7.3874925E+05   1.4727141E+06   7.2663994E+05
   11.1700   9.3252619E+05   1.6761562E+06   9.2213088E+05   7.3864862E+05   1.4730404E+06   7.2663600E+05
   11.1750   9.3244188E+05   1.6764375E+06   9.2212488E+05   7.3854900E+05   1.4733638E+06   7.2663488E+05
   11.1800   9.3235925E+05   1.6767156E+06   9.2212138E+05   7.3845050E+05   1.4736844E+06   7.2663656E+05
   11.1850   9.3227831E+05   1.6769905E+06   9.2212031E+05   7.3835306E+05   1.4740021E+06   7.2664106E+05
   11.1900   9.3219906E+05   1.6772622E+06   9.2212175E+05   7.3825681E+05   1.4743169E+06   7.2664831E+05
   11.1950   9.3212138E+05   1.6775311E+06   9.2212550E+05   7.3816169E+05   1.4746286E+06   7.2665844E+05
   11.2000   9.3204525E+05   1.6777970E+06   9.2213162E+05   7.3806775E+05   1.4749374E+06   7.2667125E+05
   11.2050   9.3197056E+05   1.6780600E+06   9.2214000E+05   7.3797506E+05   1.4752431E+06   7.2668681E+05
   11.2100   9.3189775E+05   1.6783199E+06   9.2215094E+05   7.3788356E+05   1.4755458E+06   7.2670506E+05
   11.2150   9.3182625E+05   1.6785771E+06   9.2216400E+05   7.3779325E+05   1.4758454E+06   7.2672606E+05
   11.2200   9.3175619E+05   1.6788318E+06   9.2217931E+05   7.3770425E+05   1.4761420E+06   7.2674962E+05
   11.2250   9.3168756E+05   1.6790836E+06   9.2219669E+05   7.3761644E+05   1.4764355E+06   7.2677581E+05
   11.2300   9.3162019E+05   1.6793332E+06   9.2221619E+05   7.3752988E+05   1.4767260E+06   7.2680456E+05
   11.2350   9.3155400E+05   1.6795804E+06   9.2223769E+05   7.3744456E+05   1.4770135E+06   7.2683581E+05
   11.2400   9.3148894E+05   1.6798255E+06   9.2226112E+05   7.3736050E+05   1.4772980E+06   7.2686956E+05
   11.2450   9.3142494E+05   1.6800685E+06   9.2228631E+05   7.3727769E+05   1.4775795E+06   7.2690569E+05
   11.2500   9.3136194E+05   1.6803096E+06   9.2231331E+05   7.3719606E+05   1.4778582E+06   7.2694425E+05
   11.2550   9.3129981E+05   1.6805490E+06   9.2234200E+05   7.3711569E+05   1.4781340E+06   7.2698506E+05
   11.2600   9.3123850E+05   1.6807866E+06   9.2237231E+05   7.3703650E+05   1.4784070E+06   7.2702812E+05
   11.2650   9.3117794E+05   1.6810226E+06   9.2240419E+05   7.3695844E+05   1.4786771E+06   7.2707338E+05
   11.2700   9.3111812E+05   1.6812571E+06   9.2243756E+05   7.3688162E+05   1.4789446E+06   7.2712081E+05
   11.2750   9.3105900E+05   1.6814901E+06   9.2247244E+05   7.3680588E+05   1.4792094E+06   7.2717031E+05
   11.2800   9.3100050E+05   1.6817218E+06   9.2250869E+05   7.3673131E+05   1.4794715E+06   7.2722181E+05
   11.2850   9.3094256E+05   1.6819520E+06   9.2254638E+05   7.3665781E+05   1.4797310E+06   7.2727525E+05
   11.2900   9.3088525E+05   1.6821809E+06   9.2258538E+05   7.3658538E+05   1.4799880E+06   7.2733069E+05
   11.2950   9.3082850E+05   1.6824085E+06   9.2262569E+05   7.3651406E+05   1.4802425E+06   7.2738794E+05
   11.3000   9.3077231E+05   1.6826348E+06   9.2266731E+05   7.3644381E+05   1.4804946E+06   7.2744700E+05
   11.3050   9.3071669E+05   1.6828595E+06   9.2271031E+05   7.3637456E+05   1.4807442E+06   7.2750781E+05
   11.3100   9.3066162E+05   1.6830830E+06   9.2275456E+05   7.3630631E+05   1.4809916E+06   7.2757038E+05
   11.3150   9.3060712E+05   1.6833050E+06   9.2280012E+05   7.3623912E+05   1.4812366E+06   7.2763456E+05
   11.3200   9.3055325E+05   1.6835254E+06   9.2284700E+05   7.3617288E+05   1.4814792E+06   7.2770044E+05
   11.3250   9.3050000E+05   1.6837442E+06   9.2289525E+05   7.3610769E+05   1.4817196E+06   7.2776788E+05
   11.3300   9.3044750E+05   1.6839614E+06   9.2294488E+05   7.3604344E+05   1.4819578E+06   7.2783681E+05
   11.3350   9.3039562E+05   1.6841766E+06   9.2299588E+05   7.3598019E+05   1.4821936E+06   7.2790738E+05
   11.3400   9.3034456E+05   1.6843899E+06   9.2304838E+05   7.3591794E+05   1.4824271E+06   7.2797938E+05
   11.3450   9.3029431E+05   1.6846012E+06   9.2310231E+05   7.3585669E+05   1.4826585E+06   7.2805288E+05
   11.3500   9.3024488E+05   1.6848104E+06   9.2315781E+05   7.3579644E+05   1.4828875E+06   7.2812781E+05
   11.3550   9.3019631E+05   1.6850172E+06   9.2321481E+05   7.3573719E+05   1.4831142E+06   7.2820419E+05
   11.3600   9.3014875E+05   1.6852218E+06   9.2327344E+05   7.3567894E+05   1.4833388E+06   7.2828194E+05
   11.3650   9.3010212E+05   1.6854239E+06   9.2333369E+05   7.3562175E+05   1.4835609E+06   7.2836112E+05
   11.3700   9.3005656E+05   1.6856231E+06   9.2339556E+05   7.3556562E+05   1.4837806E+06   7.2844175E+05
   11.3750   9.3001212E+05   1.6858198E+06   9.2345919E+05   7.3551062E+05   1.4839980E+06   7.2852369E+05
   11.3800   9.2996881E+05   1.6860136E+06   9.2352456E+05   7.3545669E+05   1.4842129E+06   7.2860700E+05
   11.3850   9.2992669E+05   1.6862044E+06   9.2359162E+05   7.3540388E+05   1.4844254E+06   7.2869169E+05
   11.3900   9.2988575E+05   1.6863922E+06   9.2366050E+05   7.3535219E+05   1.4846352E+06   7.2877775E+05
   11.3950   9.2984606E+05   1.6865769E+06   9.2373119E+05   7.3530175E+05   1.4848426E+06   7.2886512E+05
   11.4000   9.2980762E+05   1.6867585E+06   9.2380362E+05   7.3525244E+05   1.4850474E+06   7.2895388E+05
   11.4050   9.2977056E+05   1.6869368E+06   9.2387788E+05   7.3520444E+05   1.4852495E+06   7.2904400E+05
   11.4100   9.2973506E+05   1.6871115E+06   9.2395412E+05   7.3515762E+05   1.4854489E+06   7.2913544E+05
   11.4150   9.2970088E+05   1.6872829E+06   9.2403219E+05   7.3511219E+05   1.4856455E+06   7.2922819E+05
   11.4200   9.2966825E+05   1.6874509E+06   9.2411212E+05   7.3506800E+05   1.4858394E+06   7.2932225E+05
   11.4250   9.2963700E+05   1.6876154E+06   9.2419381E+05   7.3502512E+05   1.4860304E+06   7.2941762E+05
   11.4300   9.2960719E+05   1.6877765E+06   9.2427731E+05   7.3498369E+05   1.4862185E+06   7.2951438E+05
   11.4350   9.2957881E+05   1.6879344E+06   9.2436250E+05   7.3494356E+05   1.4864039E+06   7.2961231E+05
   11.4400   9.2955181E+05   1.6880889E+06   9.2444931E+05   7.3490481E+05   1.4865862E+06   7.2971156E+05
   11.4450   9.2952606E+05   1.6882402E+06   9.2453769E+05   7.3486750E+05   1.4867656E+06   7.2981206E+05
   11.4500   9.2950169E+05   1.6883885E+06   9.2462756E+05   7.3483156E+05   1.4869421E+06   7.2991381E+05
   11.4550   9.2947850E+05   1.6885336E+06   9.2471881E+05   7.3479706E+05   1.4871158E+06   7.3001675E+05
   11.4600   9.2945650E+05   1.6886760E+06   9.2481144E+05   7.3476400E+05   1.4872864E+06   7.3012094E+05
   11.4650   9.2943562E+05   1.6888155E+06   9.2490525E+05   7.3473231E+05   1.4874540E+06   7.3022619E+05
   11.4700   9.2941581E+05   1.6889522E+06   9.2500025E+05   7.3470206E+05   1.4876188E+06   7.3033256E+05
   11.4750   9.2939700E+05   1.6890866E+06   9.2509625E+05   7.3467325E+05   1.4877805E+06   7.3044006E+05
   11.4800   9.2937900E+05   1.6892185E+06   9.2519319E+05   7.3464575E+05   1.4879394E+06   7.3054856E+05
   11.4850   9.2936194E+05   1.6893481E+06   9.2529100E+05   7.3461962E+05   1.4880955E+06   7.3065812E+05
   11.4900   9.2934550E+05   1.6894758E+06   9.2538950E+05   7.3459488E+05   1.4882488E+06   7.3076856E+05
   11.4950   9.2932975E+05   1.6896012E+06   9.2548875E+05   7.3457144E+05   1.4883992E+06   7.3088000E+05
   11.5000   9.2931456E+05   1.6897251E+06   9.2558856E+05   7.3454925E+05   1.4885470E+06   7.3099225E+05
   11.5050   9.2929981E+05   1.6898471E+06   9.2568881E+05   7.3452838E+05   1.4886921E+06   7.3110531E+05
   11.5100   9.2928550E+05   1.6899676E+06   9.2578944E+05   7.3450869E+05   1.4888346E+06   7.3121912E+05
   11.5150   9.2927144E+05   1.6900868E+06   9.2589050E+05   7.3449019E+05   1.4889746E+06   7.3133362E+05
   11.5200   9.2925762E+05   1.6902045E+06   9.2599175E+05   7.3447281E+05   1.4891121E+06   7.3144875E+05
   11.5250   9.2924400E+05   1.6903211E+06   9.2609319E+05   7.3445662E+05   1.4892472E+06   7.3156450E+05
   11.5300   9.2923044E+05   1.6904365E+06   9.2619475E+05   7.3444144E+05   1.4893800E+06   7.3168081E+05
   11.5350   9.2921694E+05   1.6905509E+06   9.2629638E+05   7.3442731E+05   1.4895105E+06   7.3179756E+05
   11.5400   9.2920344E+05   1.6906642E+06   9.2639800E+05   7.3441412E+05   1.4896388E+06   7.3191481E+05
   11.5450   9.2918994E+05   1.6907768E+06   9.2649962E+05   7.3440194E+05   1.4897649E+06   7.3203238E+05
   11.5500   9.2917638E+05   1.6908882E+06   9.2660112E+05   7.3439062E+05   1.4898889E+06   7.3215025E+05
   11.5550   9.2916269E+05   1.6909989E+06   9.2670256E+05   7.3438019E+05   1.4900109E+06   7.3226844E+05
   11.5600   9.2914900E+05   1.6911088E+06   9.2680388E+05   7.3437056E+05   1.4901309E+06   7.3238681E+05
   11.5650   9.2913519E+05   1.6912175E+06   9.2690500E+05   7.3436175E+05   1.4902490E+06   7.3250538E+05
   11.5700   9.2912138E+05   1.6913255E+06   9.2700594E+05   7.3435369E+05   1.4903652E+06   7.3262406E+05
   11.5750   9.2910756E+05   1.6914325E+06   9.2710669E+05   7.3434638E+05   1.4904796E+06   7.3274288E+05
   11.5800   9.2909375E+05   1.6915384E+06   9.2720712E+05   7.3433981E+05   1.4905921E+06   7.3286175E+05
   11.5850   9.2908000E+05   1.6916434E+06   9.2730738E+05   7.3433388E+05   1.4907029E+06   7.3298062E+05
   11.5900   9.2906644E+05   1.6917471E+06   9.2740738E+05   7.3432856E+05   1.4908119E+06   7.3309956E+05
   11.5950   9.2905306E+05   1.6918496E+06   9.2750706E+05   7.3432394E+05   1.4909191E+06   7.3321844E+05
   11.6000   9.2904000E+05   1.6919508E+06   9.2760650E+05   7.3432000E+05   1.4910246E+06   7.3333725E+05
   11.6050   9.2902731E+05   1.6920505E+06   9.2770562E+05   7.3431662E+05   1.4911284E+06   7.3345600E+05
   11.6100   9.2901538E+05   1.6921486E+06   9.2780469E+05   7.3431388E+05   1.4912302E+06   7.3357469E+05
   11.6150   9.2900400E+05   1.6922450E+06   9.2790344E+05   7.3431175E+05   1.4913305E+06   7.3369331E+05
   11.6200   9.2899338E+05   1.6923395E+06   9.2800200E+05   7.3431025E+05   1.4914288E+06   7.3381181E+05
   11.6250   9.2898369E+05   1.6924320E+06   9.2810038E+05   7.3430938E+05   1.4915254E+06   7.3393019E+05
   11.6300   9.2897494E+05   1.6925225E+06   9.2819844E+05   7.3430912E+05   1.4916200E+06   7.3404850E+05
   11.6350   9.2896725E+05   1.6926108E+06   9.2829631E+05   7.3430956E+05   1.4917126E+06   7.3416669E+05
   11.6400   9.2896069E+05   1.6926968E+06   9.2839400E+05   7.3431062E+05   1.4918034E+06   7.3428475E+05
   11.6450   9.2895538E+05   1.6927802E+06   9.2849144E+05   7.3431231E+05   1.4918921E+06   7.3440269E+05
   11.6500   9.2895138E+05   1.6928614E+06   9.2858856E+05   7.3431475E+05   1.4919789E+06   7.3452056E+05
   11.6550   9.2894881E+05   1.6929398E+06   9.2868550E+05   7.3431788E+05   1.4920635E+06   7.3463831E+05
   11.6600   9.2894769E+05   1.6930156E+06   9.2878219E+05   7.3432169E+05   1.4921459E+06   7.3475594E+05
   11.6650   9.2894800E+05   1.6930886E+06   9.2887862E+05   7.3432625E+05   1.4922261E+06   7.3487350E+05
   11.6700   9.2894988E+05   1.6931589E+06   9.2897481E+05   7.3433156E+05   1.4923042E+06   7.3499100E+05
   11.6750   9.2895331E+05   1.6932264E+06   9.2907081E+05   7.3433762E+05   1.4923800E+06   7.3510838E+05
   11.6800   9.2895825E+05   1.6932909E+06   9.2916650E+05   7.3434444E+05   1.4924534E+06   7.3522562E+05
   11.6850   9.2896481E+05   1.6933526E+06   9.2926188E+05   7.3435212E+05   1.4925244E+06   7.3534281E+05
   11.6900   9.2897281E+05   1.6934115E+06   9.2935700E+05   7.3436056E+05   1.4925930E+06   7.3545988E+05
   11.6950   9.2898238E+05   1.6934676E+06   9.2945188E+05   7.3436981E+05   1.4926592E+06   7.3557681E+05
   11.7000   9.2899331E+05   1.6935209E+06   9.2954638E+05   7.3437981E+05   1.4927230E+06   7.3569362E+05
   11.7050   9.2900569E+05   1.6935714E+06   9.2964062E+05   7.3439069E+05   1.4927844E+06   7.3581031E+05
   11.7100   9.2901931E+05   1.6936192E+06   9.2973450E+05   7.3440238E+05   1.4928432E+06   7.3592681E+05
   11.7150   9.2903419E+05   1.6936645E+06   9.2982806E+05   7.3441481E+05   1.4928996E+06   7.3604319E+05
   11.7200   9.2905025E+05   1.6937072E+06   9.2992125E+05   7.3442800E+05   1.4929536E+06   7.3615931E+05
   11.7250   9.2906731E+05   1.6937476E+06   9.3001400E+05   7.3444200E+05   1.4930051E+06   7.3627519E+05
   11.7300   9.2908531E+05   1.6937856E+06   9.3010638E+05   7.3445675E+05   1.4930542E+06   7.3639075E+05
   11.7350   9.2910412E+05   1.6938215E+06   9.3019825E+05   7.3447219E+05   1.4931010E+06   7.3650600E+05
   11.7400   9.2912375E+05   1.6938552E+06   9.3028962E+05   7.3448831E+05   1.4931454E+06   7.3662094E+05
   11.7450   9.2914400E+05   1.6938870E+06   9.3038050E+05   7.3450512E+05   1.4931876E+06   7.3673544E+05
   11.7500   9.2916475E+05   1.6939169E+06   9.3047075E+05   7.3452250E+05   1.4932275E+06   7.3684950E+05
   11.7550   9.2918600E+05   1.6939451E+06   9.3056044E+05   7.3454044E+05   1.4932652E+06   7.3696306E+05
   11.7600   9.2920762E+05   1.6939718E+06   9.3064944E+05   7.3455894E+05   1.4933009E+06   7.3707606E+05
   11.7650   9.2922950E+05   1.6939969E+06   9.3073769E+05   7.3457794E+05   1.4933345E+06   7.3718844E+05
   11.7700   9.2925156E+05   1.6940205E+06   9.3082512E+05   7.3459731E+05   1.4933662E+06   7.3730012E+05
   11.7750   9.2927381E+05   1.6940430E+06   9.3091175E+05   7.3461712E+05   1.4933961E+06   7.3741112E+05
   11.7800   9.2929612E+05   1.6940642E+06   9.3099750E+05   7.3463719E+05   1.4934241E+06   7.3752125E+05
   11.7850   9.2931850E+05   1.6940844E+06   9.3108231E+05   7.3465756E+05   1.4934505E+06   7.3763062E+05
   11.7900   9.2934094E+05   1.6941035E+06   9.3116606E+05   7.3467819E+05   1.4934752E+06   7.3773900E+05
   11.7950   9.2936331E+05   1.6941215E+06   9.3124875E+05   7.3469894E+05   1.4934985E+06   7.3784638E+05
   11.8000   9.2938575E+05   1.6941388E+06   9.3133031E+05   7.3471981E+05   1.4935202E+06   7.3795275E+05
   11.8050   9.2940825E+05   1.6941549E+06   9.3141075E+05   7.3474081E+05   1.4935408E+06   7.3805800E+05
   11.8100   9.2943088E+05   1.6941701E+06   9.3149006E+05   7.3476175E+05   1.4935599E+06   7.3816212E+05
   11.8150   9.2945362E+05   1.6941845E+06   9.3156819E+05   7.3478275E+05   1.4935779E+06   7.3826494E+05
   11.8200   9.2947656E+05   1.6941979E+06   9.3164506E+05   7.3480362E+05   1.4935948E+06   7.3836656E+05
   11.8250   9.2949969E+05   1.6942104E+06   9.3172062E+05   7.3482444E+05   1.4936105E+06   7.3846675E+05
   11.8300   9.2952312E+05   1.6942218E+06   9.3179494E+05   7.3484506E+05   1.4936254E+06   7.3856562E+05
   11.8350   9.2954681E+05   1.6942321E+06   9.3186800E+05   7.3486562E+05   1.4936392E+06   7.3866300E+05
   11.8400   9.2957088E+05   1.6942414E+06   9.3193969E+05   7.3488594E+05   1.4936521E+06   7.3875894E+05
   11.8450   9.2959544E+05   1.6942494E+06   9.3201006E+05   7.3490612E+05   1.4936642E+06   7.3885331E+05
   11.8500   9.2962044E+05   1.6942561E+06   9.3207912E+05   7.3492606E+05   1.4936755E+06   7.3894612E+05
   11.8550   9.2964594E+05   1.6942615E+06   9.3214694E+05   7.3494581E+05   1.4936860E+06   7.3903731E+05
   11.8600   9.2967206E+05   1.6942655E+06   9.3221350E+05   7.3496531E+05   1.4936958E+06   7.3912688E+05
   11.8650   9.2969881E+05   1.6942678E+06   9.3227881E+05   7.3498469E+05   1.4937046E+06   7.3921469E+05
   11.8700   9.2972625E+05   1.6942685E+06   9.3234294E+05   7.3500388E+05   1.4937128E+06   7.3930088E+05
   11.8750   9.2975450E+05   1.6942674E+06   9.3240600E+05   7.3502288E+05   1.4937201E+06   7.3938531E+05
   11.8800   9.2978350E+05   1.6942644E+06   9.3246794E+05   7.3504175E+05   1.4937266E+06   7.3946800E+05
   11.8850   9.2981331E+05   1.6942594E+06   9.3252888E+05   7.3506050E+05   1.4937324E+06   7.3954888E+05
   11.8900   9.2984400E+05   1.6942522E+06   9.3258881E+05   7.3507919E+05   1.4937372E+06   7.3962800E+05
   11.8950   9.2987562E+05   1.6942429E+06   9.3264794E+05   7.3509781E+05   1.4937412E+06   7.3970531E+05
   11.9000   9.2990812E+05   1.6942311E+06   9.3270619E+05   7.3511650E+05   1.4937442E+06   7.3978081E+05
   11.9050   9.2994150E+05   1.6942170E+06   9.3276375E+05   7.3513519E+05   1.4937464E+06   7.3985450E+05
   11.9100   9.2997581E+05   1.6942004E+06   9.3282050E+05   7.3515394E+05   1.4937474E+06   7.3992638E+05
